测量电压值（采集30分钟，每秒钟记录50次）,测量电流值（采集30分钟，每秒钟记录50次）,测量功率值（采集30分钟，每秒钟记录50次）
226.45,0.026291,4.6161
226.45,0.026054,4.5639
226.45,0.026102,4.5758
226.45,0.026107,4.5865
226.45,0.026282,4.6012
226.45,0.026029,4.5495
226.45,0.026321,4.605
226.45,0.026468,4.6116
226.45,0.026373,4.6259
226.45,0.026146,4.5928
226.45,0.026313,4.6216
226.45,0.026261,4.5926
226.45,0.026116,4.5549
226.45,0.026201,4.5709
226.45,0.026149,4.5717
226.45,0.026356,4.6128
226.45,0.026151,4.5794
226.45,0.026227,4.5743
226.45,0.026289,4.6274
226.45,0.026124,4.5714
226.45,0.026279,4.6149
226.45,0.026209,4.5766
226.45,0.026086,4.5695
226.45,0.025999,4.5403
226.45,0.026108,4.5748
226.45,0.025952,4.5247
226.45,0.02608,4.5803
226.45,0.026176,4.6101
226.45,0.026241,4.5998
226.45,0.026102,4.6055
226.45,0.02624,4.6068
226.45,0.02615,4.6027
226.45,0.026005,4.5521
226.45,0.026124,4.5719
226.45,0.026252,4.5869
226.45,0.026321,4.6156
226.45,0.026134,4.5802
226.45,0.026189,4.5767
226.45,0.026112,4.5547
226.45,0.026159,4.5464
226.45,0.026377,4.6096
226.45,0.026214,4.5795
226.45,0.026062,4.556
226.45,0.026178,4.5912
226.45,0.02621,4.599
226.45,0.026288,4.5772
226.45,0.026246,4.6032
226.45,0.02603,4.5524
226.45,0.026228,4.5796
226.45,0.026321,4.6159
226.45,0.026215,4.6005
226.45,0.026281,4.6141
226.45,0.026141,4.5798
226.45,0.026118,4.5668
226.45,0.026193,4.6132
226.45,0.026292,4.61
226.45,0.026133,4.5772
226.45,0.026029,4.5561
226.45,0.02629,4.5993
226.45,0.026126,4.5794
226.45,0.026239,4.6154
226.45,0.026216,4.5701
226.45,0.026182,4.592
226.45,0.026361,4.617
226.45,0.026088,4.5639
226.45,0.026252,4.602
226.45,0.026102,4.5837
226.45,0.026132,4.5931
226.45,0.026317,4.6204
226.45,0.026164,4.5837
226.45,0.026181,4.5729
226.45,0.026097,4.5956
226.45,0.026028,4.549
226.45,0.026216,4.6175
226.45,0.026096,4.5648
226.45,0.026254,4.6038
226.45,0.026214,4.5789
226.45,0.026155,4.5839
226.45,0.026111,4.5836
226.45,0.026153,4.5749
226.45,0.026309,4.6048
226.45,0.02639,4.635
226.45,0.02616,4.602
226.45,0.026192,4.5883
226.44,0.026304,4.5925
226.44,0.026133,4.5648
226.44,0.026292,4.613
226.44,0.026247,4.6166
226.44,0.026212,4.6039
226.44,0.026233,4.6062
226.44,0.026138,4.5804
226.44,0.026219,4.6071
226.44,0.026286,4.6173
226.44,0.026118,4.5704
226.44,0.025993,4.5321
226.44,0.026147,4.5893
226.44,0.026308,4.6192
226.44,0.026101,4.5723
226.44,0.026166,4.5615
226.44,0.02637,4.6079
226.44,0.026104,4.5606
226.44,0.026317,4.6133
226.44,0.026378,4.6047
226.44,0.026186,4.5991
226.44,0.026191,4.5972
226.44,0.0262,4.6078
226.44,0.026029,4.5613
226.44,0.02629,4.5915
226.44,0.026037,4.5483
226.44,0.026036,4.5621
226.44,0.025947,4.5498
226.44,0.026204,4.6093
226.44,0.025943,4.5552
226.44,0.026054,4.5665
226.44,0.026161,4.6076
226.44,0.026171,4.5921
226.44,0.026106,4.5699
226.44,0.026114,4.5792
226.44,0.026129,4.5793
226.44,0.026105,4.5692
226.44,0.026242,4.5995
226.44,0.026032,4.5645
226.44,0.026379,4.6213
226.44,0.026144,4.5942
226.44,0.026209,4.5658
226.44,0.026194,4.573
226.44,0.026283,4.6211
226.44,0.026122,4.575
226.44,0.026254,4.6007
226.44,0.026115,4.5923
226.44,0.026277,4.6193
226.44,0.02634,4.6063
226.44,0.026066,4.5678
226.44,0.026165,4.5886
226.44,0.026222,4.5974
226.44,0.026077,4.5672
226.44,0.026192,4.5948
226.44,0.026265,4.5902
226.44,0.026179,4.6024
226.44,0.026137,4.6014
226.44,0.026077,4.5516
226.44,0.026185,4.6071
226.44,0.025946,4.5482
226.44,0.026123,4.5802
226.44,0.026162,4.585
226.44,0.026296,4.6224
226.44,0.026292,4.652
226.44,0.02629,4.5994
226.44,0.026273,4.611
226.44,0.026248,4.5827
226.44,0.026296,4.5967
226.44,0.026204,4.6062
226.44,0.026285,4.6209
226.44,0.026026,4.5628
226.44,0.026312,4.6006
226.44,0.026053,4.5756
226.44,0.026086,4.5715
226.44,0.026106,4.5429
226.44,0.026333,4.6209
226.44,0.026183,4.5806
226.44,0.026306,4.6117
226.44,0.026069,4.5687
226.44,0.026164,4.5818
226.44,0.026176,4.5741
226.44,0.026314,4.6087
226.44,0.026139,4.5828
226.44,0.026261,4.6095
226.44,0.026189,4.5929
226.44,0.026239,4.615
226.44,0.026066,4.5507
226.44,0.026285,4.6164
226.44,0.026195,4.5764
226.44,0.026086,4.5732
226.44,0.026017,4.5687
226.44,0.025963,4.5379
226.44,0.026321,4.6047
226.44,0.0264,4.6169
226.44,0.026208,4.5964
226.44,0.026212,4.6062
226.44,0.026089,4.5662
226.44,0.026229,4.6026
226.44,0.026127,4.5724
226.44,0.026105,4.5721
226.44,0.026255,4.5945
226.44,0.026099,4.5689
226.44,0.026132,4.5742
226.44,0.026199,4.6089
226.44,0.02616,4.5899
226.44,0.026159,4.5836
226.44,0.026278,4.612
226.44,0.026226,4.5707
226.44,0.026226,4.6011
226.44,0.02617,4.5812
226.44,0.026452,4.6505
226.44,0.026309,4.586
226.44,0.026229,4.5961
226.44,0.026118,4.5811
226.44,0.026309,4.6462
226.44,0.026195,4.5941
226.44,0.026092,4.5415
226.44,0.02612,4.5712
226.44,0.026371,4.6305
226.44,0.026018,4.5663
226.44,0.026198,4.5851
226.44,0.026239,4.5768
226.44,0.026218,4.5931
226.44,0.02619,4.5952
226.44,0.026284,4.5662
226.44,0.02614,4.5849
226.44,0.026147,4.6003
226.44,0.026167,4.5887
226.44,0.026329,4.5927
226.44,0.026162,4.5749
226.44,0.026133,4.5697
226.44,0.026137,4.5721
226.44,0.026422,4.6344
226.44,0.026275,4.6089
226.44,0.026141,4.5952
226.44,0.026118,4.5931
226.44,0.026133,4.5501
226.44,0.026153,4.6
226.44,0.026156,4.584
226.44,0.026198,4.5629
226.44,0.026138,4.5785
226.44,0.026031,4.547
226.44,0.026326,4.5939
226.44,0.026165,4.5858
226.44,0.026038,4.5393
226.44,0.026477,4.6462
226.44,0.026201,4.6034
226.44,0.02611,4.5731
226.44,0.026253,4.6011
226.44,0.026239,4.5882
226.44,0.02629,4.6226
226.44,0.026035,4.5621
226.44,0.026411,4.605
226.44,0.026259,4.5859
226.44,0.026202,4.5737
226.44,0.026048,4.552
226.44,0.026259,4.6067
226.44,0.026113,4.558
226.44,0.026118,4.5737
226.44,0.025954,4.5495
226.44,0.0261,4.5676
226.44,0.026115,4.5806
226.44,0.025991,4.5477
226.44,0.02607,4.5685
226.44,0.026241,4.6115
226.44,0.026222,4.5929
226.44,0.026135,4.5762
226.44,0.026345,4.6271
226.44,0.026318,4.6071
226.44,0.026177,4.5782
226.44,0.026102,4.5731
226.44,0.026216,4.6043
226.44,0.026244,4.5949
226.44,0.026246,4.5924
226.44,0.026173,4.6128
226.44,0.02625,4.5967
226.44,0.026118,4.5785
226.44,0.026286,4.6213
226.44,0.026056,4.5622
226.44,0.026267,4.5954
226.44,0.026229,4.6209
226.44,0.02605,4.5577
226.44,0.02597,4.5503
226.44,0.026188,4.5923
226.44,0.026084,4.5558
226.44,0.026242,4.5807
226.44,0.026248,4.5866
226.44,0.026425,4.6251
226.44,0.026231,4.5894
226.44,0.026271,4.5992
226.44,0.026181,4.5589
226.44,0.026328,4.6128
226.44,0.026331,4.6193
226.44,0.025942,4.5361
226.44,0.02615,4.575
226.44,0.026225,4.5981
226.44,0.026335,4.6025
226.44,0.026274,4.6026
226.44,0.026101,4.5665
226.44,0.026132,4.5644
226.44,0.026213,4.6089
226.44,0.02621,4.6041
226.44,0.026145,4.5926
226.44,0.026235,4.5872
226.44,0.026152,4.5727
226.44,0.026287,4.6124
226.44,0.026159,4.6013
226.44,0.026063,4.5838
226.44,0.026415,4.6412
226.44,0.026215,4.5941
226.44,0.026102,4.5609
226.44,0.026275,4.6216
226.44,0.026069,4.5625
226.44,0.026142,4.5884
226.44,0.026277,4.598
226.44,0.02618,4.5762
226.44,0.026294,4.6056
226.44,0.026271,4.6054
226.44,0.026151,4.585
226.44,0.026132,4.57
226.44,0.026256,4.6082
226.44,0.026119,4.5924
226.44,0.026054,4.5699
226.44,0.026016,4.5586
226.44,0.026301,4.601
226.44,0.026029,4.5692
226.44,0.026138,4.5692
226.44,0.025937,4.5737
226.44,0.026067,4.5408
226.44,0.026111,4.5538
226.44,0.025976,4.5558
226.44,0.026129,4.5673
226.44,0.026209,4.5882
226.44,0.026349,4.6088
226.44,0.026254,4.5894
226.44,0.026157,4.5632
226.44,0.026209,4.5893
226.44,0.026184,4.5635
226.44,0.026083,4.5528
226.44,0.026139,4.576
226.44,0.026083,4.5973
226.44,0.026231,4.5734
226.44,0.026292,4.6011
226.44,0.026165,4.5812
226.44,0.026142,4.5944
226.44,0.02608,4.5542
226.44,0.026165,4.581
226.44,0.026406,4.6319
226.44,0.026339,4.6016
226.44,0.026124,4.5653
226.44,0.026119,4.5545
226.44,0.026227,4.5969
226.44,0.026139,4.5933
226.44,0.026141,4.5673
226.44,0.026205,4.5872
226.44,0.02608,4.5761
226.44,0.026126,4.5683
226.44,0.0261,4.5705
226.44,0.026141,4.5517
226.44,0.026134,4.6059
226.44,0.026209,4.6109
226.44,0.026252,4.576
226.44,0.025984,4.5487
226.44,0.026369,4.6034
226.44,0.026157,4.5772
226.44,0.026146,4.6002
226.44,0.026234,4.5812
226.44,0.02641,4.625
226.44,0.026236,4.5851
226.44,0.026389,4.6022
226.44,0.026153,4.5952
226.44,0.026035,4.5597
226.44,0.026191,4.6011
226.44,0.026294,4.6094
226.44,0.026095,4.5421
226.44,0.026136,4.5879
226.44,0.026152,4.5808
226.44,0.026253,4.6036
226.44,0.025926,4.5351
226.44,0.026204,4.5921
226.44,0.026153,4.558
226.44,0.026069,4.6014
226.44,0.026206,4.5838
226.44,0.026277,4.6127
226.44,0.026247,4.6056
226.44,0.026267,4.5901
226.44,0.026103,4.5767
226.44,0.026346,4.5985
226.44,0.026265,4.5797
226.44,0.026125,4.5852
226.44,0.026221,4.6008
226.44,0.025906,4.5399
226.44,0.026291,4.6117
226.44,0.026223,4.6083
226.44,0.026117,4.5654
226.44,0.026068,4.5569
226.44,0.026181,4.5657
226.44,0.026165,4.5943
226.44,0.026236,4.6074
226.44,0.026068,4.5722
226.44,0.026144,4.5956
226.44,0.026245,4.6005
226.44,0.026261,4.6127
226.44,0.026152,4.5869
226.44,0.026234,4.6064
226.44,0.026214,4.5803
226.44,0.026241,4.6216
226.44,0.026121,4.5693
226.44,0.026235,4.5939
226.44,0.026108,4.5745
226.44,0.026264,4.5948
226.44,0.026088,4.5698
226.44,0.026306,4.5965
226.44,0.026188,4.6024
226.44,0.026262,4.6107
226.44,0.026159,4.581
226.44,0.02602,4.5523
226.44,0.02614,4.5637
226.44,0.026354,4.6237
226.44,0.026173,4.5831
226.44,0.026305,4.6139
226.44,0.026194,4.5783
226.44,0.026287,4.5973
226.44,0.026154,4.589
226.44,0.026153,4.5804
226.44,0.026338,4.6113
226.44,0.026195,4.5791
226.44,0.026107,4.5572
226.44,0.026186,4.6057
226.44,0.026235,4.589
226.44,0.025985,4.5694
226.44,0.02624,4.5998
226.44,0.026181,4.5949
226.44,0.026194,4.6022
226.44,0.026204,4.6003
226.44,0.026192,4.5913
226.44,0.026383,4.6092
226.44,0.026093,4.5541
226.44,0.026251,4.6038
226.44,0.026149,4.5927
226.44,0.026203,4.5523
226.44,0.026352,4.6154
226.44,0.02621,4.5786
226.44,0.026167,4.6017
226.44,0.026194,4.579
226.44,0.02613,4.5614
226.44,0.026331,4.6048
226.44,0.026148,4.5863
226.44,0.026376,4.5936
226.44,0.026081,4.5607
226.44,0.025939,4.562
226.44,0.026222,4.5974
226.44,0.026087,4.526
226.44,0.026298,4.5847
226.44,0.026082,4.5769
226.44,0.02618,4.6011
226.44,0.02617,4.6105
226.44,0.026238,4.569
226.44,0.026171,4.5906
226.44,0.026162,4.562
226.44,0.025969,4.5556
226.44,0.026221,4.6069
226.44,0.026103,4.5544
226.44,0.026343,4.5928
226.44,0.026301,4.6364
226.44,0.026165,4.5886
226.44,0.026058,4.5624
226.44,0.026181,4.5795
226.44,0.026095,4.5748
226.44,0.026256,4.6202
226.44,0.026044,4.5539
226.43,0.026358,4.5855
226.43,0.026188,4.5938
226.43,0.026349,4.6116
226.43,0.026235,4.5788
226.43,0.026054,4.563
226.43,0.026181,4.5959
226.43,0.026162,4.5711
226.43,0.026084,4.5575
226.43,0.026149,4.5845
226.43,0.026156,4.6
226.43,0.0262,4.5695
226.43,0.026343,4.6073
226.43,0.026256,4.618
226.43,0.026293,4.5708
226.43,0.026234,4.6108
226.43,0.026063,4.5603
226.43,0.026097,4.579
226.43,0.02631,4.6009
226.43,0.026161,4.5956
226.43,0.026352,4.6319
226.43,0.026058,4.5798
226.43,0.025998,4.5495
226.43,0.026128,4.5836
226.43,0.026186,4.5888
226.43,0.026195,4.5667
226.43,0.026371,4.6127
226.43,0.026224,4.5867
226.43,0.02631,4.6058
226.43,0.026047,4.587
226.43,0.026167,4.5774
226.43,0.02605,4.5517
226.43,0.026194,4.5953
226.43,0.026333,4.6263
226.43,0.026225,4.62
226.43,0.026112,4.5865
226.43,0.026089,4.5701
226.43,0.026266,4.6077
226.43,0.026121,4.5508
226.43,0.026184,4.5953
226.43,0.026076,4.5663
226.43,0.026093,4.563
226.43,0.026136,4.5999
226.43,0.026101,4.5642
226.43,0.026305,4.6154
226.43,0.026056,4.5661
226.43,0.026252,4.5749
226.43,0.026174,4.6052
226.43,0.02636,4.6267
226.43,0.026027,4.5529
226.43,0.026449,4.6371
226.43,0.026193,4.576
226.43,0.026089,4.5668
226.43,0.026184,4.5456
226.43,0.026232,4.6157
226.43,0.02622,4.609
226.43,0.026188,4.5604
226.43,0.026187,4.5775
226.43,0.026099,4.5806
226.43,0.026101,4.582
226.43,0.026163,4.5779
226.43,0.026135,4.5869
226.43,0.02613,4.5737
226.43,0.026087,4.5796
226.43,0.026184,4.596
226.43,0.02633,4.6293
226.43,0.026246,4.6169
226.43,0.026205,4.6003
226.43,0.026109,4.5636
226.43,0.026234,4.5494
226.43,0.026209,4.5853
226.43,0.026198,4.6169
226.43,0.026185,4.5782
226.43,0.026223,4.6058
226.43,0.026166,4.5969
226.43,0.026239,4.605
226.43,0.026249,4.618
226.43,0.026243,4.5823
226.43,0.026106,4.5639
226.43,0.026022,4.563
226.43,0.026139,4.5981
226.43,0.026352,4.6061
226.43,0.026165,4.6145
226.43,0.026045,4.5702
226.43,0.026231,4.5963
226.43,0.026145,4.5933
226.43,0.026199,4.5597
226.43,0.02623,4.6059
226.43,0.026204,4.5957
226.43,0.026239,4.5892
226.43,0.02624,4.5957
226.43,0.026175,4.5789
226.43,0.026283,4.5841
226.43,0.026104,4.5744
226.43,0.026007,4.5689
226.43,0.026277,4.5955
226.43,0.026132,4.5742
226.43,0.02628,4.6091
226.43,0.026213,4.587
226.43,0.026033,4.5489
226.43,0.026398,4.6255
226.43,0.026135,4.5918
226.43,0.026251,4.6115
226.43,0.02605,4.5402
226.43,0.026143,4.5622
226.43,0.026189,4.5833
226.43,0.026314,4.6077
226.43,0.02625,4.6143
226.43,0.026254,4.6076
226.43,0.026288,4.5893
226.43,0.026289,4.5945
226.43,0.026173,4.5946
226.43,0.026167,4.5942
226.43,0.026154,4.5893
226.43,0.026275,4.6108
226.43,0.026109,4.5801
226.43,0.02605,4.5715
226.43,0.02624,4.618
226.43,0.026285,4.5935
226.43,0.026195,4.6112
226.43,0.026083,4.5564
226.43,0.026306,4.6148
226.43,0.026204,4.5675
226.43,0.026336,4.6384
226.43,0.026238,4.5922
226.43,0.026115,4.578
226.43,0.026261,4.6033
226.43,0.026213,4.5886
226.43,0.026185,4.5952
226.43,0.02613,4.5709
226.43,0.026127,4.5903
226.43,0.026274,4.6053
226.43,0.026049,4.5554
226.43,0.026145,4.5818
226.43,0.026295,4.5982
226.43,0.026066,4.5665
226.43,0.026123,4.5778
226.43,0.026156,4.5837
226.43,0.026531,4.6335
226.43,0.026204,4.5656
226.43,0.026145,4.5633
226.43,0.026089,4.555
226.43,0.026139,4.5836
226.43,0.026202,4.5642
226.43,0.026066,4.5565
226.43,0.026319,4.5996
226.43,0.026171,4.6089
226.43,0.026335,4.625
226.43,0.02621,4.5867
226.43,0.025996,4.5394
226.43,0.026146,4.6041
226.43,0.026114,4.5557
226.43,0.026108,4.5605
226.43,0.026255,4.5846
226.43,0.026021,4.5819
226.43,0.026129,4.5843
226.43,0.026012,4.5287
226.43,0.026279,4.6133
226.43,0.026202,4.5885
226.43,0.02615,4.5766
226.43,0.026155,4.5699
226.43,0.026371,4.6146
226.43,0.026055,4.5434
226.43,0.026213,4.5878
226.43,0.026204,4.5792
226.43,0.026231,4.5881
226.43,0.026199,4.5845
226.43,0.026166,4.5714
226.43,0.026196,4.5893
226.43,0.026095,4.5637
226.43,0.026026,4.5378
226.43,0.026371,4.6275
226.43,0.026056,4.5761
226.43,0.026162,4.5918
226.43,0.026188,4.5917
226.43,0.026196,4.5615
226.43,0.02626,4.6089
226.43,0.026059,4.5639
226.43,0.026165,4.5765
226.43,0.026013,4.5551
226.43,0.026289,4.617
226.43,0.026132,4.5739
226.43,0.02609,4.5791
226.43,0.026356,4.607
226.43,0.026077,4.5509
226.43,0.026172,4.5848
226.43,0.026229,4.6186
226.43,0.026187,4.5724
226.43,0.02624,4.5918
226.43,0.026254,4.5972
226.43,0.02632,4.6149
226.43,0.026113,4.5656
226.43,0.026262,4.6058
226.43,0.026365,4.6379
226.43,0.026216,4.5794
226.43,0.026238,4.604
226.43,0.026169,4.5803
226.43,0.026279,4.616
226.43,0.026083,4.5679
226.43,0.026283,4.6075
226.43,0.026081,4.5763
226.43,0.026136,4.5701
226.43,0.026272,4.6034
226.43,0.026024,4.5586
226.43,0.026309,4.6351
226.43,0.026147,4.5549
226.43,0.026142,4.6001
226.43,0.02625,4.595
226.43,0.026125,4.5582
226.43,0.026176,4.583
226.43,0.026292,4.6191
226.43,0.026259,4.6045
226.43,0.026209,4.6068
226.43,0.026171,4.5709
226.43,0.026256,4.5843
226.43,0.026178,4.5662
226.43,0.026133,4.5749
226.43,0.026193,4.6016
226.43,0.026393,4.6201
226.43,0.026223,4.5602
226.43,0.026342,4.6209
226.43,0.026365,4.6339
226.43,0.026225,4.5985
226.43,0.026153,4.5704
226.43,0.026327,4.605
226.43,0.02609,4.5592
226.43,0.026319,4.6034
226.43,0.025988,4.5659
226.43,0.026139,4.575
226.43,0.026193,4.6005
226.43,0.026152,4.5979
226.43,0.026175,4.5812
226.43,0.026124,4.5677
226.43,0.026045,4.5499
226.43,0.026198,4.5757
226.43,0.026438,4.6406
226.43,0.026216,4.6056
226.43,0.026045,4.5323
226.43,0.026083,4.5739
226.43,0.026234,4.589
226.43,0.026135,4.5723
226.43,0.026155,4.587
226.43,0.026445,4.6446
226.43,0.02608,4.5526
226.43,0.02609,4.5879
226.43,0.026278,4.5993
226.43,0.026326,4.6315
226.43,0.026235,4.586
226.43,0.026228,4.6057
226.43,0.026019,4.5782
226.43,0.026197,4.587
226.43,0.026141,4.5775
226.43,0.026168,4.5945
226.43,0.02594,4.5296
226.43,0.026198,4.5843
226.43,0.026198,4.5805
226.43,0.025977,4.5585
226.43,0.026116,4.5768
226.43,0.026064,4.5982
226.43,0.026092,4.5674
226.43,0.026249,4.5975
226.43,0.02624,4.6158
226.43,0.026285,4.5918
226.43,0.026173,4.5908
226.43,0.026128,4.5917
226.43,0.026295,4.6158
226.43,0.026196,4.5894
226.43,0.026354,4.6046
226.43,0.026265,4.5794
226.43,0.026153,4.5693
226.43,0.026069,4.5501
226.43,0.026095,4.5699
226.43,0.026159,4.5877
226.43,0.026207,4.575
226.43,0.02612,4.5781
226.43,0.026288,4.6238
226.43,0.026135,4.553
226.43,0.026398,4.6354
226.43,0.026337,4.6169
226.43,0.026213,4.588
226.43,0.026039,4.5583
226.43,0.026118,4.5738
226.43,0.026025,4.5446
226.43,0.026269,4.599
226.43,0.026194,4.5912
226.43,0.026167,4.5893
226.43,0.026294,4.6114
226.43,0.026237,4.6125
226.43,0.026064,4.5587
226.43,0.026195,4.5784
226.43,0.026183,4.5896
226.43,0.026201,4.5897
226.43,0.026411,4.6079
226.43,0.026241,4.6235
226.43,0.026172,4.5775
226.43,0.026377,4.6192
226.43,0.026219,4.6098
226.43,0.026306,4.6019
226.43,0.026328,4.6254
226.43,0.026198,4.5965
226.43,0.026017,4.5738
226.43,0.026111,4.5947
226.43,0.026204,4.5888
226.43,0.026259,4.6109
226.43,0.026123,4.5567
226.43,0.026088,4.5689
226.43,0.026288,4.6127
226.43,0.026109,4.6038
226.43,0.026134,4.5747
226.43,0.025982,4.5785
226.43,0.026305,4.6189
226.43,0.026075,4.558
226.43,0.026102,4.551
226.43,0.026155,4.5801
226.43,0.026283,4.5982
226.43,0.026026,4.5679
226.43,0.026278,4.6
226.43,0.026081,4.5563
226.43,0.026226,4.6011
226.43,0.026133,4.5853
226.43,0.026291,4.6036
226.43,0.026045,4.5553
226.43,0.026214,4.5986
226.43,0.026121,4.5958
226.43,0.02606,4.5263
226.43,0.025991,4.5533
226.43,0.026201,4.5691
226.43,0.026228,4.5851
226.43,0.026127,4.5664
226.43,0.026199,4.565
226.43,0.026132,4.5811
226.43,0.026187,4.5991
226.43,0.026043,4.5817
226.43,0.026245,4.6204
226.43,0.026234,4.5936
226.43,0.026127,4.5654
226.43,0.026099,4.5776
226.43,0.02616,4.5909
226.43,0.026073,4.5784
226.43,0.026167,4.5575
226.43,0.02604,4.5692
226.43,0.026058,4.5647
226.43,0.026314,4.6029
226.43,0.026252,4.5931
226.43,0.026216,4.5896
226.43,0.02623,4.5856
226.43,0.026212,4.5919
226.43,0.026004,4.5681
226.43,0.026184,4.5955
226.43,0.026259,4.5998
226.43,0.02644,4.6564
226.43,0.02608,4.5597
226.43,0.026265,4.5984
226.43,0.026122,4.5663
226.43,0.026301,4.6058
226.43,0.026023,4.5629
226.43,0.026337,4.6235
226.43,0.0262,4.5762
226.43,0.026309,4.59
226.43,0.026184,4.5592
226.43,0.026089,4.5521
226.43,0.026064,4.543
226.43,0.026169,4.5646
226.43,0.026287,4.6446
226.43,0.026165,4.586
226.43,0.026102,4.5794
226.43,0.026115,4.5938
226.43,0.026208,4.5913
226.43,0.026081,4.5842
226.43,0.026098,4.5454
226.43,0.026283,4.6138
226.43,0.026115,4.5792
226.43,0.026237,4.5817
226.43,0.026338,4.6321
226.43,0.026295,4.6062
226.43,0.026268,4.5937
226.43,0.026272,4.6083
226.43,0.026227,4.5886
226.43,0.026209,4.5998
226.43,0.02623,4.6169
226.43,0.026131,4.5581
226.43,0.026319,4.6068
226.43,0.026218,4.591
226.43,0.026237,4.5965
226.43,0.026192,4.5609
226.43,0.026359,4.6016
226.43,0.026223,4.5809
226.43,0.02606,4.5191
226.43,0.025955,4.5587
226.43,0.026055,4.5677
226.43,0.026017,4.569
226.43,0.02622,4.6001
226.43,0.026194,4.6047
226.43,0.026328,4.606
226.43,0.026136,4.5704
226.43,0.026102,4.5737
226.43,0.026144,4.5886
226.43,0.026119,4.5666
226.43,0.026033,4.5755
226.43,0.026099,4.5832
226.43,0.026174,4.5709
226.43,0.026139,4.5603
226.43,0.026235,4.5993
226.43,0.026193,4.5791
226.43,0.026284,4.6033
226.42,0.026089,4.5506
226.42,0.026257,4.6044
226.42,0.026138,4.5973
226.42,0.026228,4.6113
226.42,0.026193,4.6202
226.42,0.026191,4.5769
226.42,0.026241,4.6092
226.42,0.026293,4.6082
226.42,0.026199,4.5919
226.42,0.026089,4.5776
226.42,0.026107,4.5707
226.42,0.026065,4.5813
226.42,0.026163,4.5719
226.42,0.026224,4.5914
226.42,0.026185,4.6038
226.42,0.026188,4.5844
226.42,0.026111,4.5707
226.42,0.026236,4.6239
226.42,0.026098,4.585
226.42,0.02614,4.5682
226.42,0.026206,4.5818
226.42,0.026121,4.5856
226.42,0.026249,4.6002
226.42,0.026149,4.5816
226.42,0.026228,4.5932
226.42,0.026244,4.5897
226.42,0.026125,4.5668
226.42,0.026198,4.5785
226.42,0.026127,4.5901
226.42,0.02627,4.6004
226.42,0.026234,4.5839
226.42,0.026149,4.5863
226.42,0.026194,4.6
226.42,0.026236,4.6066
226.42,0.02602,4.5655
226.42,0.026178,4.5788
226.42,0.026096,4.5746
226.42,0.026415,4.6187
226.42,0.026128,4.596
226.42,0.026192,4.6004
226.42,0.026009,4.5429
226.42,0.026386,4.6332
226.42,0.02611,4.5758
226.42,0.026109,4.574
226.42,0.02617,4.578
226.42,0.026201,4.5927
226.42,0.026264,4.5931
226.42,0.026276,4.6107
226.42,0.026238,4.6245
226.42,0.026308,4.6198
226.42,0.026119,4.5795
226.42,0.026146,4.5912
226.42,0.026141,4.5819
226.42,0.026192,4.5897
226.42,0.026006,4.566
226.42,0.026302,4.6165
226.42,0.026189,4.5902
226.42,0.026168,4.584
226.42,0.026025,4.5336
226.42,0.026155,4.5791
226.42,0.026429,4.6345
226.42,0.026149,4.5688
226.42,0.026178,4.5957
226.42,0.025993,4.5618
226.42,0.026296,4.6165
226.42,0.02625,4.6044
226.42,0.026356,4.6282
226.42,0.026139,4.5857
226.42,0.025948,4.5405
226.42,0.026211,4.5757
226.42,0.025945,4.5503
226.42,0.026217,4.5914
226.42,0.026079,4.5521
226.42,0.026261,4.6008
226.42,0.025983,4.5488
226.42,0.026111,4.5617
226.42,0.026191,4.5701
226.42,0.02611,4.6001
226.42,0.026147,4.5696
226.42,0.02614,4.6075
226.42,0.026011,4.5346
226.42,0.026105,4.5654
226.42,0.02632,4.6186
226.42,0.026172,4.5959
226.42,0.026148,4.6116
226.42,0.026254,4.5932
226.42,0.026387,4.6309
226.42,0.026306,4.6071
226.42,0.026224,4.5978
226.42,0.026243,4.6048
226.42,0.026102,4.5617
226.42,0.026079,4.5603
226.42,0.026272,4.5929
226.42,0.026357,4.6329
226.42,0.026037,4.5726
226.42,0.026027,4.5333
226.42,0.026209,4.5912
226.42,0.026085,4.5602
226.42,0.026317,4.6242
226.42,0.026281,4.6162
226.42,0.026058,4.5525
226.42,0.02613,4.5825
226.42,0.026187,4.5947
226.42,0.026292,4.61
226.42,0.026134,4.5594
226.42,0.026155,4.5921
226.42,0.026035,4.5682
226.42,0.026138,4.5873
226.42,0.026245,4.5823
226.42,0.02611,4.5963
226.42,0.026134,4.5622
226.42,0.026366,4.629
226.42,0.026283,4.6311
226.42,0.026316,4.6242
226.42,0.026352,4.6004
226.42,0.026267,4.5963
226.42,0.026327,4.6181
